song,event_idx,is_rest,pitch,dur,lyric,interval_pitch
23,160,False,71.0,0.5,よ,10.0
23,161,False,68.0,1.0,い,-3.0
23,162,True,,0.25,,
23,163,False,66.0,1.25,お,
23,164,False,64.0,1.0,も,-2.0
23,165,False,63.0,1.0,い,-1.0
23,166,False,64.0,0.75,わ,1.0
23,167,True,,1.25,,
23,170,False,63.0,1.0,ぜっ,
23,171,False,63.0,0.75,たい,0.0
23,172,True,,0.25,,
23,173,False,71.0,0.5,か,
23,174,False,68.0,1.5,な,-3.0
23,175,False,64.0,0.5,う,-4.0
23,176,False,64.0,1.5,よ,0.0
23,177,True,,1.0,,
23,180,False,61.0,1.5,そ,
23,181,False,64.0,0.5,れ,3.0
23,182,False,64.0,1.0,も,0.0
23,183,True,,0.5,,
23,185,False,64.0,0.5,じょ,
23,186,False,66.0,1.0,し,2.0
23,187,False,67.0,0.5,りょ,1.0
23,188,False,69.0,1.0,く,2.0
23,189,False,64.0,1.0,で,-5.0
23,190,False,71.0,2.25,しょ,7.0
23,191,True,,2.25,,
23,195,False,62.0,1.0,がん,
23,196,False,66.0,1.0,ばっ,4.0
23,197,False,69.0,0.5,て,3.0
23,198,False,72.0,0.75,ゆ,3.0
23,199,True,,0.25,,
23,200,False,71.0,1.5,こ,
23,201,True,,1.0,,
23,204,False,67.0,0.5,い,
23,205,False,69.0,0.5,そ,2.0
23,206,False,71.0,0.5,が,2.0
23,207,False,71.0,1.5,し,0.0
23,208,True,,1.0,,
23,211,False,67.0,0.5,ま,
23,212,False,69.0,0.5,い,2.0
23,213,False,71.0,0.5,に,2.0
23,214,False,71.0,1.25,ち,0.0
23,215,True,,0.25,,
23,216,False,71.0,1.0,た,
23,217,False,72.0,0.5,の,1.0
23,218,False,71.0,1.0,し,-1.0
23,219,False,68.0,1.5,も,-3.0
23,220,True,,1.0,,
23,223,False,68.0,0.5,い,
23,224,False,74.0,0.75,つ,6.0
23,225,True,,0.25,,
23,226,False,72.0,1.5,か,
23,227,True,,1.0,,
23,230,False,69.0,0.5,え,
23,231,False,71.0,0.5,が,2.0
23,232,False,72.0,0.5,を,1.0
23,233,False,72.0,1.5,に,0.0
23,234,True,,1.0,,
23,237,False,74.0,0.5,な,
23,238,False,72.0,0.5,る,-2.0
23,239,False,71.0,0.5,と,-1.0
23,240,False,72.0,1.75,い,1.0
23,241,True,,0.25,,
23,242,False,67.0,0.5,い,
23,243,False,67.0,1.25,ね,0.0
23,244,True,,0.75,,
23,246,False,62.0,1.0,どん,
23,247,False,66.0,1.0,な,4.0
23,248,False,69.0,0.5,と,3.0
23,249,False,72.0,1.0,き,3.0
23,250,False,71.0,1.5,も,-1.0
23,251,True,,1.0,,
23,254,False,67.0,0.5,こ,
23,255,False,69.0,0.5,を,2.0
23,256,False,71.0,0.5,か,2.0
23,257,False,71.0,1.5,い,0.0
23,258,True,,1.0,,
23,261,False,67.0,0.5,し,
23,262,False,69.0,0.5,た,2.0
23,263,False,71.0,0.5,く,2.0
23,264,False,71.0,1.5,ない,0.0
23,265,True,,1.0,,
23,268,False,71.0,1.0,わ,
23,269,False,72.0,1.0,た,1.0
23,270,False,74.0,0.75,し,2.0
23,271,False,72.0,0.75,に,-2.0
23,272,False,71.0,0.75,な,-1.0
23,273,False,72.0,0.75,る,1.0
23,274,False,71.0,0.5,た,-1.0
23,275,False,69.0,0.5,め,-2.0
23,276,False,67.0,3.25,に,-2.0
23,277,True,,5.75,,
23,282,False,64.0,1.0,わ,
23,283,False,67.0,0.5,く,3.0
23,284,False,69.0,0.75,わ,2.0
23,285,True,,0.25,,
23,286,False,71.0,1.0,く,
23,287,True,,0.5,,
23,289,False,67.0,1.0,し,
23,290,False,69.0,1.0,た,2.0
23,291,False,67.0,1.0,い,-2.0
23,292,True,,1.0,,
23,295,False,64.0,0.5,た,
23,296,False,66.0,0.5,か,2.0
23,297,False,67.0,0.5,ら,1.0
23,298,False,67.0,0.75,も,0.0
23,299,True,,0.25,,
23,300,False,67.0,0.5,の,
23,301,False,72.0,0.75,ど,5.0
23,302,False,71.0,0.75,こ,-1.0
23,303,False,67.0,0.5,に,-4.0
23,304,False,72.0,0.75,あ,5.0
23,305,False,71.0,0.75,る,-1.0
23,306,False,67.0,0.5,の,-4.0
23,307,False,72.0,0.75,も,5.0
23,308,False,71.0,0.75,をっ,-1.0
23,309,False,67.0,0.5,と,-4.0
23,310,False,72.0,0.75,さ,5.0
23,311,False,71.0,0.75,が,-1.0
23,312,False,67.0,0.5,そ,-4.0
23,313,False,67.0,3.25,を,0.0
23,314,True,,2.0,,
24,0,True,,39.3125,,0.0
24,13,False,63.0,0.9375,へい,
24,14,True,,0.0625,,
24,15,False,63.0,1.0,ぼん,
24,16,False,63.0,0.25,な,0.0
24,17,True,,0.25,,
24,20,False,63.0,1.0,ひ,
24,21,False,58.0,0.5625,び,-5.0
24,22,False,58.0,1.375,に,0.0
24,23,True,,0.0625,,
24,24,False,58.0,0.5,あ,
24,25,False,63.0,0.5,き,5.0
24,26,False,58.0,0.5,ちゃ,-5.0
24,27,False,63.0,0.75,っ,5.0
24,28,True,,0.25,,
24,31,False,62.0,0.5,た,
24,32,False,63.0,1.0,の,1.0
24,33,False,65.0,1.0,な,2.0
24,34,False,67.0,1.5,ら,2.0
24,35,True,,1.0,,
24,40,False,67.0,1.0,こ,
24,41,False,65.0,1.0,こ,-2.0
24,42,False,63.0,0.75,ろ,-2.0
24,43,True,,0.25,,
24,46,False,62.0,0.5,き,
24,47,False,63.0,0.9375,が,1.0
24,48,True,,0.0625,,
24,49,False,65.0,0.75,え,
24,50,True,,0.25,,
24,53,False,60.0,0.75,て,
24,54,True,,0.75,,
24,59,False,60.0,0.9375,あ,
24,60,True,,0.0625,,
24,61,False,62.0,0.75,そ,
24,62,True,,0.25,,
24,65,False,63.0,1.0,び,
24,66,False,67.0,1.5,に,4.0
24,67,False,65.0,0.5,ゆ,-2.0
24,68,False,65.0,0.75,こ,0.0
24,69,True,,0.75,,
24,74,False,63.0,0.5,み,
24,75,False,67.0,1.5,ん,4.0
24,76,False,65.0,0.5,な,-2.0
24,77,False,65.0,1.5,で,0.0
24,78,True,,1.5,,
24,83,False,63.0,0.5,ご,
24,84,False,63.0,0.5,き,0.0
24,85,False,63.0,1.0,げん,0.0
24,86,False,63.0,0.5,な,0.0
24,87,False,63.0,1.0,みゅ,0.0
24,88,False,58.0,0.5,う,-5.0
24,89,False,58.0,1.4375,じっく,0.0
24,90,True,,0.0625,,
24,91,False,58.0,0.5,き,
24,92,False,60.0,0.5,こ,2.0
24,93,False,58.0,0.5,え,-2.0
24,94,False,63.0,0.75,る,5.0
24,95,True,,0.25,,
24,98,False,62.0,0.5,み,
24,99,False,63.0,0.9375,ら,1.0
24,100,True,,0.0625,,
24,101,False,65.0,0.75,い,
24,102,True,,0.25,,
24,105,False,67.0,1.5,の,
24,106,True,,1.0,,
24,111,False,67.0,1.0,さ,
24,112,False,68.0,1.0,い,1.0
24,113,False,70.0,1.0,し,2.0
24,114,False,70.0,0.5,ん,0.0
24,115,False,70.0,0.9375,え,0.0
24,116,True,,0.0625,,
24,117,False,72.0,1.0,り,
24,118,False,63.0,1.25,あ,-9.0
24,119,True,,1.75,,
24,126,False,60.0,0.5,い,
24,127,False,63.0,0.5,ち,3.0
24,128,False,60.0,0.5,ば,-3.0
24,129,False,68.0,0.5,ん,8.0
24,130,False,67.0,0.5,の,-1.0
24,131,False,65.0,0.5,り,-2.0
24,132,False,63.0,0.9375,し,-2.0
24,133,True,,0.0625,,
24,134,False,62.0,0.75,よ,
24,135,True,,0.25,,
24,138,False,63.0,1.75,を,
24,139,True,,2.75,,
24,145,False,63.0,1.25,ちゃ,
24,146,True,,0.25,,
24,149,False,70.0,0.5,あ,
24,150,False,70.0,1.0,む,0.0
24,151,True,,0.5,,
24,155,False,63.0,0.5,ぽ,
24,156,False,62.0,1.5,いん,-1.0
24,157,False,70.0,0.5,と,8.0
24,158,False,70.0,0.75,わ,0.0
24,159,True,,0.75,,
24,164,False,70.0,0.5,と,
24,165,False,71.0,0.75,び,1.0
24,167,True,,0.25,,
24,170,False,67.0,0.5,き,
24,171,False,65.0,1.0,り,-2.0
24,172,False,63.0,0.5,の,-2.0
24,173,True,,0.5,,
24,177,False,63.0,1.25,すまい,
24,178,True,,1.25,,
24,184,False,63.0,1.0,と,
24,185,False,65.0,0.75,も,2.0
24,186,True,,0.25,,
24,189,False,67.0,0.75,だ,
24,190,True,,0.25,,
24,193,False,60.0,0.5,ち,
24,194,False,60.0,0.9375,み,0.0
24,195,True,,0.0625,,
24,196,False,67.0,1.0,ん,
24,197,False,67.0,0.75,な,0.0
24,198,True,,0.75,,
24,203,False,58.0,0.5,あ,
24,204,False,58.0,1.0,つ,0.0
24,205,False,67.0,0.75,まっ,9.0
24,206,True,,0.25,,
24,209,False,67.0,1.5,て,
24,210,True,,2.5,,
24,217,False,67.0,0.5,か,
24,218,False,70.0,1.0,ね,3.0
24,219,False,68.0,0.5,を,-2.0
24,220,False,67.0,1.0,な,-1.0
24,221,False,63.0,1.0,ら,-4.0
24,222,False,67.0,1.0,し,4.0
24,223,False,65.0,0.5,た,-2.0
24,224,False,65.0,2.6875,ら,0.0
24,225,True,,3.8125,,
24,230,False,63.0,0.5,み,
24,231,False,67.0,0.75,ら,4.0
24,232,True,,0.25,,
24,235,False,65.0,0.5,く,
24,236,False,67.0,0.9375,る,2.0
24,237,True,,0.0625,,
24,238,False,68.0,1.0,どり,
24,239,False,70.0,1.25,ま,2.0
24,240,True,,1.25,,
24,246,False,63.0,0.5,に,
24,247,False,65.0,0.5,じ,2.0
24,248,False,67.0,0.5,い,2.0
24,249,False,68.0,0.5,ろ,1.0
24,250,False,70.0,0.75,に,2.0
24,251,True,,0.25,,
24,254,False,70.0,0.5,か,
24,255,False,70.0,1.0,が,0.0
24,256,False,72.0,0.75,や,2.0
24,257,True,,0.25,,
24,260,False,70.0,1.5,く,
24,261,True,,1.0,,
24,266,False,67.0,1.0,ゆ,
24,267,False,65.0,1.0,め,-2.0
24,268,False,63.0,1.0,を,-2.0
24,269,False,63.0,0.5,み,0.0
24,270,False,63.0,0.9375,つ,0.0
24,271,True,,0.0625,,
24,272,False,75.0,1.0,け,
24,273,False,74.0,1.0,に,-1.0
24,274,False,70.0,0.75,ゆ,-4.0
24,275,True,,0.25,,
24,278,False,70.0,2.1875,こ,
24,279,True,,0.3125,,
24,281,False,63.0,0.5,き,
24,282,False,62.0,0.5,ら,-1.0
24,283,False,63.0,0.5,き,1.0
24,284,False,65.0,0.9375,ら,2.0
24,285,True,,0.0625,,
24,286,False,63.0,0.5,と,
24,287,False,65.0,0.5,き,2.0
24,288,False,67.0,0.75,め,2.0
24,289,True,,0.25,,
24,292,False,68.0,0.5,い,
24,293,False,67.0,0.5,た,-1.0
24,294,False,63.0,1.1875,ら,-4.0
24,295,True,,0.3125,,
24,297,False,60.0,0.5,お,
24,298,False,63.0,0.5,も,3.0
24,299,False,67.0,1.0,い,4.0
24,300,False,65.0,0.5,の,-2.0
24,301,False,63.0,0.5,ま,-2.0
24,302,False,65.0,0.75,ま,2.0
24,303,True,,0.25,,
24,306,False,59.0,0.5,た,
24,308,False,72.0,0.75,の,13.0
24,309,True,,0.25,,
24,312,False,70.0,1.0,しん,
24,313,False,67.0,0.5,じゃ,-3.0
24,314,False,70.0,0.75,え,3.0
24,315,True,,1.25,,
24,321,False,70.0,1.0,き,
24,322,False,70.0,0.5,み,0.0
24,323,False,70.0,1.0,と,0.0
24,324,False,72.0,1.0,な,2.0
24,325,False,70.0,1.25,ら,-2.0
24,326,True,,1.25,,
24,332,False,67.0,0.75,ど,
24,333,True,,0.25,,
24,336,False,65.0,1.0,こ,
24,337,False,63.0,1.0,ま,-2.0
24,338,False,63.0,0.5,で,0.0
24,339,False,63.0,0.9375,も,0.0
24,340,True,,0.0625,,
24,341,False,75.0,0.75,ゆ,
24,342,True,,0.25,,
24,345,False,74.0,1.0,け,
24,346,False,70.0,1.0,る,-4.0
24,347,False,70.0,2.1875,よ,0.0
24,348,True,,0.3125,,
24,350,False,63.0,0.5,お,
24,351,False,62.0,0.5,わ,-1.0
24,352,False,63.0,0.5,ら,1.0
24,353,False,65.0,1.0,な,2.0
24,354,False,63.0,0.5,い,-2.0
24,355,False,65.0,0.5,も,2.0
24,356,False,67.0,0.75,の,2.0
24,357,True,,0.25,,
24,360,False,68.0,0.5,が,
24,361,False,67.0,0.5,た,-1.0
24,362,False,63.0,1.1875,り,-4.0
24,363,True,,0.8125,,
24,366,False,60.0,0.5,す,
24,367,False,70.0,0.75,た,10.0
24,368,True,,0.25,,
24,371,False,68.0,0.5,と,
24,372,False,67.0,1.0,し,-1.0
24,373,False,65.0,1.0,よ,-2.0
24,374,False,65.0,1.0,を,0.0
24,375,True,,3.5,,
24,381,False,63.0,0.5,ぷ,
24,382,False,63.0,0.5,り,0.0
24,383,False,62.0,0.5,ぱ,-1.0
24,384,False,63.0,0.9375,ら,1.0
24,385,True,,0.0625,,
24,386,False,65.0,0.75,ど,
24,387,True,,0.25,,
24,390,False,67.0,1.0,り,
24,391,False,65.0,0.75,む,-2.0
24,392,True,,0.25,,
24,395,False,63.0,0.5,ぱ,
24,396,False,63.0,1.0,れど,0.0
24,397,True,,2.6875,,
25,0,True,,40.5,,0.0
25,11,False,59.0,0.5,ま,
25,12,False,61.0,1.0,ち,2.0
25,13,False,64.0,0.5,こ,3.0
25,14,False,63.0,1.0,が,-1.0
25,15,False,61.0,1.0,れ,-2.0
25,16,False,59.0,2.5,た,-2.0
25,17,True,,1.5,,
25,19,False,59.0,0.5,き,
25,20,False,57.0,1.0,せ,-2.0
25,21,False,61.0,0.5,つ,4.0
25,22,False,59.0,1.0,が,-2.0
25,23,False,57.0,1.0,く,-2.0
25,24,False,59.0,2.5,る,2.0
25,25,True,,1.5,,
25,27,False,56.0,0.5,ど,
25,28,False,57.0,1.0,こ,1.0
25,29,False,64.0,0.5,に,7.0
25,30,False,63.0,1.0,で,-1.0
25,31,False,61.0,1.0,か,-2.0
25,32,False,59.0,1.5,け,-2.0
25,33,False,66.0,0.5,よ,7.0
25,34,False,65.0,0.5,を,-1.0
25,35,True,,0.5,,
25,36,False,65.0,0.5,な,
25,37,False,68.0,0.5,つ,3.0
25,38,False,69.0,1.5,の,1.0
25,39,False,61.0,0.5,だ,-8.0
25,40,False,64.0,1.5,い,3.0
25,41,False,63.0,0.5,あ,-1.0
25,42,False,64.0,2.5,り,1.0
25,43,True,,1.5,,
25,45,False,59.0,0.5,う,
25,46,False,61.0,1.0,み,2.0
25,47,False,64.0,0.5,に,3.0
25,48,False,63.0,1.0,ゆ,-1.0
25,49,False,61.0,1.0,こ,-2.0
25,50,False,59.0,2.5,を,-2.0
25,51,True,,1.5,,
25,53,False,59.0,0.5,や,
25,54,False,57.0,1.0,ま,-2.0
25,55,False,61.0,0.5,が,4.0
25,56,False,59.0,1.0,い,-2.0
25,57,False,57.0,1.0,い,-2.0
25,58,False,59.0,2.5,の,2.0
25,59,True,,1.5,,
25,61,False,56.0,0.5,か,
25,62,False,57.0,1.0,み,1.0
25,63,False,64.0,0.5,あ,7.0
25,64,False,63.0,1.0,わ,-1.0
25,65,False,61.0,1.0,ない,-2.0
25,66,False,59.0,1.5,ふ,-2.0
25,67,False,66.0,0.5,た,7.0
25,68,False,65.0,0.5,り,-1.0
25,69,True,,0.5,,
25,70,False,65.0,0.5,ま,
25,71,False,68.0,0.5,じ,3.0
25,72,False,69.0,1.5,もん,1.0
25,73,False,61.0,0.5,だ,-8.0
25,74,False,64.0,1.5,い,3.0
25,75,False,63.0,0.5,あ,-1.0
25,76,False,64.0,1.5,り,1.0
25,77,True,,1.0,,
25,78,False,64.0,0.5,そ,
25,79,False,66.0,0.5,を,2.0
25,80,False,64.0,0.5,ぞ,-2.0
25,81,False,71.0,1.5,を,7.0
25,82,True,,1.0,,
25,83,False,64.0,0.5,し,
25,84,False,66.0,0.5,て,2.0
25,85,False,64.0,0.5,み,-2.0
25,86,False,71.0,1.5,て,7.0
25,87,True,,1.0,,
25,88,False,64.0,0.5,な,
25,89,False,66.0,0.5,つ,2.0
25,90,False,68.0,0.5,わ,2.0
25,91,False,69.0,1.0,やっ,1.0
25,92,False,68.0,0.5,ぱ,-1.0
25,93,False,69.0,0.5,り,1.0
25,94,False,71.0,0.5,う,2.0
25,95,False,68.0,1.0,み,-3.0
25,96,False,66.0,0.5,で,-2.0
25,97,False,64.0,1.5,しょ,-2.0
25,98,True,,1.0,,
25,99,False,64.0,0.5,み,
25,100,False,66.0,0.5,ず,2.0
25,101,False,68.0,0.5,ぎ,2.0
25,102,False,64.0,1.5,に,-4.0
25,103,True,,1.0,,
25,104,False,64.0,0.5,き,
25,105,False,63.0,0.5,が,-1.0
25,106,False,61.0,0.5,え,-2.0
25,107,False,59.0,1.0,た,-2.0
25,108,False,59.0,0.5,わ,0.0
25,109,False,66.0,0.5,た,7.0
25,110,False,64.0,1.5,し,-2.0
25,111,False,68.0,0.5,ひ,4.0
25,112,False,69.0,1.0,と,1.0
25,113,False,68.0,0.5,り,-1.0
25,114,False,69.0,0.5,じ,1.0
25,115,False,68.0,0.5,め,-1.0
25,116,False,69.0,1.0,に,1.0
25,117,True,,0.5,,
25,118,False,69.0,1.0,し,
25,119,False,68.0,0.5,た,-1.0
25,120,False,69.0,0.5,い,1.0
25,121,False,68.0,0.5,で,-1.0
25,122,False,71.0,1.0,しょ,3.0
25,123,True,,0.5,,
25,124,False,64.0,0.25,な,
25,125,False,66.0,0.25,つ,2.0
25,126,False,71.0,1.0,の,5.0
25,127,False,64.0,1.0,き,-7.0
25,128,False,71.0,1.0,み,7.0
25,129,False,64.0,0.5,と,-7.0
25,130,False,71.0,1.0,め,7.0
25,131,False,69.0,1.0,ら,-2.0
25,132,False,68.0,0.5,め,-1.0
25,133,False,66.0,1.0,ら,-2.0
25,134,True,,0.5,,
25,135,False,64.0,0.25,し,
25,136,False,66.0,0.25,げ,2.0
25,137,False,69.0,1.0,き,3.0
25,138,False,68.0,1.0,て,-1.0
25,139,False,66.0,1.0,き,-2.0
25,140,False,68.0,0.5,な,2.0
25,141,False,66.0,1.0,こ,-2.0
25,142,False,64.0,0.5,い,-2.0
25,143,False,66.0,0.5,も,2.0
25,144,False,64.0,0.5,よ,-2.0
25,145,False,68.0,1.0,を,4.0
25,146,True,,0.5,,
25,147,False,59.0,0.25,う,
25,148,False,59.0,0.25,み,0.0
25,149,False,59.0,0.5,よ,0.0
25,150,False,61.0,0.5,り,2.0
25,151,False,64.0,0.5,ふ,3.0
25,152,False,66.0,0.5,か,2.0
25,153,False,68.0,1.0,い,2.0
25,154,False,69.0,0.5,あ,1.0
25,155,False,71.0,1.0,い,2.0
25,156,False,64.0,1.0,じょ,-7.0
25,157,False,63.0,0.5,を,-1.0
25,158,False,64.0,1.0,に,1.0
25,159,True,,0.5,,
25,160,False,64.0,0.25,お,
25,161,False,64.0,0.25,ぼ,0.0
25,162,False,71.0,1.0,れ,7.0
25,163,False,71.0,1.0,て,0.0
25,164,False,69.0,0.5,み,-2.0
25,165,False,68.0,0.5,た,-1.0
25,166,False,69.0,0.5,い,1.0
25,167,False,71.0,1.0,な,2.0
25,168,False,73.0,0.5,つ,2.0
25,169,False,71.0,0.5,や,-2.0
25,170,False,73.0,0.5,す,2.0
25,171,False,71.0,1.0,み,-2.0
25,172,True,,0.5,,
25,173,False,64.0,0.25,な,
25,174,False,66.0,0.25,つ,2.0
25,175,False,71.0,1.0,の,5.0
25,176,False,64.0,1.0,き,-7.0
25,177,False,71.0,1.0,み,7.0
25,178,False,64.0,0.5,と,-7.0
25,179,False,71.0,1.0,は,7.0
25,180,False,69.0,1.0,ら,-2.0
25,181,False,68.0,0.5,は,-1.0
25,182,False,66.0,1.0,ら,-2.0
25,183,True,,0.5,,
25,184,False,64.0,0.25,と,
25,185,False,66.0,0.25,ろ,2.0
25,186,False,69.0,1.0,け,3.0
25,187,False,68.0,1.0,そ,-1.0
25,188,False,66.0,1.0,を,-2.0
25,189,False,68.0,0.5,な,2.0
25,190,False,66.0,1.0,こ,-2.0
25,191,False,64.0,0.5,い,-2.0
25,192,False,66.0,0.5,ご,2.0
25,193,False,64.0,0.5,こ,-2.0
25,194,False,68.0,1.0,ろ,4.0
25,195,True,,0.5,,
25,196,False,61.0,0.25,い,
25,197,False,59.0,0.25,ち,-2.0
25,198,False,59.0,0.5,ど,0.0
25,199,False,61.0,0.5,か,2.0
25,200,False,64.0,0.5,ぎ,3.0
25,201,False,66.0,0.5,り,2.0
25,202,False,68.0,1.0,の,2.0
25,203,False,69.0,0.5,な,1.0
25,204,False,71.0,1.0,つ,2.0
25,205,False,64.0,1.0,だ,-7.0
25,206,False,63.0,0.5,か,-1.0
25,207,False,64.0,1.0,ら,1.0
25,208,True,,0.5,,
25,209,False,71.0,0.5,ふ,
25,210,False,71.0,1.5,た,0.0
25,211,False,64.0,0.5,り,-7.0
25,212,False,64.0,1.0,で,0.0
25,213,True,,0.5,,
25,214,False,69.0,1.0,と,
25,215,False,68.0,0.5,び,-1.0
25,216,False,69.0,0.5,こ,1.0
25,217,False,71.0,0.5,ん,2.0
25,218,False,68.0,0.5,で,-3.0
25,219,False,64.0,0.5,み,-4.0
25,220,False,66.0,1.0,よっ,2.0
25,221,False,64.0,2.0,か,-2.0
25,222,True,,1.5,,
25,224,False,71.0,1.0,さ,
25,225,False,71.0,1.0,ま,0.0
25,226,False,71.0,0.5,ば,0.0
25,227,False,71.0,1.0,け,0.0
25,228,False,71.0,1.0,しょん,0.0
25,229,False,71.0,4.0,らぶ,0.0
25,230,True,,3.0,,
26,0,True,,42.5,,0.0
26,12,False,63.0,1.0,ひ,
26,13,False,63.0,1.0,み,0.0
26,14,False,65.0,0.5,つ,2.0
26,15,False,65.0,3.0,の,0.0
26,16,True,,0.5,,
26,17,False,65.0,0.5,と,
26,18,False,67.0,0.5,び,2.0
26,19,False,68.0,1.0,ら,1.0
26,20,False,64.0,0.5,を,-4.0
26,21,False,64.0,1.0,あ,0.0
26,22,False,63.0,0.5,け,-1.0
26,23,False,61.0,0.5,よ,-2.0
26,24,False,63.0,2.0,を,2.0
26,25,True,,0.5,,
26,26,False,60.0,1.0,は,
26,27,False,58.0,1.0,ず,-2.0
26,28,False,56.0,0.75,か,-2.0
26,29,True,,0.25,,
26,30,False,55.0,0.5,し,
26,31,False,63.0,1.0,が,8.0
26,32,False,68.0,1.0,ら,5.0
26,33,False,68.0,1.0,な,0.0
26,34,False,65.0,0.5,い,-3.0
26,35,False,65.0,1.5,で,0.0
26,36,True,,0.5,,
26,37,False,63.0,0.5,そ,
26,38,False,63.0,0.5,こ,0.0
26,39,False,65.0,0.75,わ,2.0
26,40,True,,0.25,,
26,41,False,63.0,0.5,す,
26,42,False,65.0,1.0,て,2.0
26,43,False,67.0,1.0,き,2.0
26,44,False,68.0,1.0,な,1.0
26,45,True,,0.5,,
26,46,False,68.0,1.0,わん,
26,47,False,70.0,1.0,だ,2.0
26,48,False,68.0,1.5,らんど,-2.0
26,49,True,,0.5,,
26,50,False,63.0,1.0,だ,
26,51,False,63.0,1.0,れ,0.0
26,52,False,65.0,0.5,も,2.0
26,53,False,65.0,3.0,が,0.0
26,54,True,,0.5,,
26,55,False,65.0,0.5,み,
26,56,False,67.0,0.5,た,2.0
26,57,False,68.0,0.75,こ,1.0
26,58,True,,0.25,,
26,59,False,64.0,0.5,と,
26,60,False,64.0,1.0,ない,0.0
26,61,False,63.0,0.5,よ,-1.0
26,62,False,61.0,0.5,を,-2.0
26,63,False,63.0,2.0,な,2.0
26,64,True,,0.5,,
26,65,False,60.0,1.0,わ,
26,66,False,58.0,1.0,た,-2.0
26,67,False,56.0,1.0,し,-2.0
26,68,False,55.0,0.5,だ,-1.0
26,69,False,63.0,1.0,け,8.0
26,70,False,68.0,1.0,の,5.0
26,71,False,68.0,1.0,せ,0.0
26,72,False,70.0,0.5,か,2.0
26,73,False,68.0,1.5,い,-2.0
26,74,True,,0.5,,
26,75,False,63.0,1.0,めい,
26,76,False,65.0,1.0,きん,2.0
26,77,False,68.0,0.5,ぐ,3.0
26,78,False,70.0,1.0,し,2.0
26,79,False,72.0,1.0,よ,2.0
26,80,False,68.0,2.0,を,-4.0
26,81,True,,3.5,,
26,84,False,65.0,0.5,と,
26,85,False,65.0,0.5,も,0.0
26,86,False,65.0,0.5,だ,0.0
26,87,True,,0.5,,
26,88,False,65.0,0.5,ち,
26,89,False,63.0,1.0,み,-2.0
26,90,False,68.0,1.0,つ,5.0
26,91,False,68.0,1.0,け,0.0
26,92,False,70.0,1.0,て,2.0
26,93,True,,0.5,,
26,94,False,68.0,0.5,さ,
26,95,True,,0.5,,
26,96,False,65.0,0.5,そ,
26,97,False,68.0,1.0,をっ,3.0
26,98,False,73.0,1.0,た,5.0
26,99,False,70.0,2.0,ら,-3.0
26,100,True,,0.5,,
26,101,False,65.0,0.5,そ,
26,102,False,67.0,0.5,れ,2.0
26,103,False,68.0,1.0,わ,1.0
26,104,False,68.0,0.75,うん,0.0
26,105,False,61.0,0.75,め,-7.0
26,106,False,60.0,0.5,い,-1.0
26,107,False,61.0,1.5,の,1.0
26,108,False,61.0,0.5,す,0.0
26,109,False,68.0,0.75,て,7.0
26,110,False,70.0,0.75,え,2.0
26,111,False,70.0,0.5,じ,0.0
26,112,False,68.0,1.5,え,-2.0
26,113,False,68.0,0.5,つ,0.0
26,114,False,70.0,0.75,な,2.0
26,115,True,,0.25,,
26,116,False,65.0,0.5,が,
26,117,False,65.0,3.0,る,0.0
26,118,True,,1.0,,
26,119,False,65.0,1.0,さい,
26,120,False,68.0,0.5,こ,3.0
26,121,False,70.0,0.5,を,2.0
26,122,False,73.0,0.5,の,3.0
26,123,False,72.0,0.5,ぱ,-1.0
26,124,True,,0.5,,
26,125,False,70.0,0.5,す,
26,126,False,72.0,1.0,ぽ,2.0
26,127,False,73.0,1.0,を,1.0
26,128,False,72.0,4.0,と,-1.0
26,129,True,,2.5,,
26,132,False,63.0,1.0,ゆ,
26,133,False,72.0,1.0,め,9.0
26,134,False,70.0,1.75,わ,-2.0
26,135,True,,0.25,,
26,136,False,70.0,1.0,か,
26,137,False,68.0,0.5,な,-2.0
26,138,False,70.0,1.0,え,2.0
26,139,False,68.0,1.0,る,-2.0
26,140,False,63.0,1.5,も,-5.0
26,141,False,72.0,1.0,の,9.0
26,142,False,70.0,1.0,ちゃん,-2.0
26,143,True,,1.0,,
26,145,False,70.0,1.0,す,
26,146,False,68.0,0.5,に,-2.0
26,147,False,70.0,1.0,つ,2.0
26,148,False,72.0,1.0,な,2.0
26,149,False,75.0,1.0,げ,3.0
26,150,False,67.0,1.0,よ,-8.0
26,151,False,68.0,2.0,を,1.0
26,152,True,,0.5,,
26,153,False,68.0,1.0,あ,
26,154,False,67.0,0.5,こ,-1.0
26,155,False,68.0,1.0,が,1.0
26,156,False,70.0,1.0,れ,2.0
26,157,False,72.0,1.5,て,2.0
26,158,False,68.0,0.5,る,-4.0
26,159,True,,0.5,,
26,160,False,73.0,1.0,あ,
26,161,False,72.0,0.5,い,-1.0
26,162,False,70.0,1.0,ど,-2.0
26,163,False,68.0,1.0,る,-2.0
26,164,False,68.0,0.5,め,0.0
26,165,False,68.0,1.0,ざ,0.0
26,166,True,,0.5,,
26,167,False,70.0,0.5,し,
26,168,False,70.0,1.0,て,0.0
26,169,True,,1.0,,
26,171,False,70.0,1.5,みん,
26,172,True,,0.5,,
26,173,False,70.0,1.0,な,
26,174,False,68.0,0.5,で,-2.0
26,175,False,70.0,1.0,い,2.0
26,176,False,68.0,1.0,い,-2.0
26,177,False,63.0,1.5,しょ,-5.0
