song,event_idx,lyric,interval_pitch
14,162,い,
14,163,つ,1.0
14,164,も,2.0
14,165,と,2.0
14,166,ち,-2.0
14,167,がう,2.0
14,168,せ,0.0
14,169,か,1.0
14,170,い,-1.0
14,172,い,
14,173,こ,3.0
14,174,う,2.0
14,175,よ,2.0
14,177,さ,
14,178,あ,7.0
14,180,い,
14,181,い,2.0
14,182,しょ,5.0
14,183,に,-5.0
14,184,ゆ,-7.0
14,185,め,4.0
14,186,の,1.0
14,187,と,2.0
14,189,び,
14,190,ら,7.0
14,192,ひ,
14,193,ら,1.0
14,194,い,4.0
14,195,て,-4.0
14,196,す,0.0
14,197,べ,2.0
14,198,て,2.0
14,199,の,-4.0
14,200,こ,-3.0
14,201,と,-4.0
14,202,が,2.0
14,203,ほ,7.0
14,204,ら,0.0
14,205,き,-2.0
14,206,ら,2.0
14,207,き,2.0
14,208,ら,-2.0
14,209,か,2.0
14,210,が,1.0
14,211,や,-1.0
14,212,く,-2.0
14,213,よ,-2.0
14,214,どぅり,2.0
14,215,むらんど,-2.0
14,245,む,
14,246,じゃ,-3.0
14,247,き,3.0
14,248,な,0.0
14,249,ゆ,0.0
14,250,め,0.0
14,251,も,0.0
14,253,か,
14,254,な,-3.0
14,255,え,3.0
14,256,て,0.0
14,257,どぅりむ,4.0
14,258,かむ,0.0
14,259,とぅる,0.0
15,12,お,
15,13,しゃ,0.0
15,14,れ,0.0
15,15,な,0.0
15,16,あ,-2.0
15,17,の,-1.0
15,18,こ,1.0
15,19,ま,0.0
15,20,ね,2.0
15,21,す,5.0
15,22,る,-1.0
15,23,よ,1.0
15,24,り,-5.0
15,28,じ,
15,29,ぶ,2.0
15,30,ん,1.0
15,31,ら,-5.0
15,32,し,5.0
15,33,さ,-1.0
15,34,が,1.0
15,35,い,0.0
15,36,ち,2.0
15,37,ば,-5.0
15,38,ん,0.0
15,39,で,3.0
15,40,しょ,-1.0
15,44,は,
15,45,あ,0.0
15,46,と,0.0
15,47,の,0.0
15,48,か,-2.0
15,49,が,-1.0
15,50,や,1.0
15,51,き,0.0
15,52,かん,2.0
15,53,じ,5.0
15,54,た,-1.0
15,55,な,1.0
15,56,ら,-5.0
15,60,り,
15,61,そ,2.0
15,62,お,1.0
15,63,さ,-5.0
15,64,が,5.0
15,65,し,-1.0
15,66,に,1.0
15,67,で,0.0
15,68,か,2.0
15,69,け,-5.0
15,70,よ,0.0
15,71,お,3.0
15,72,よ,-1.0
15,75,ふ,
15,76,え,-2.0
15,77,て,-1.0
15,78,い,1.0
15,79,く,2.0
15,80,お,0.0
15,81,も,5.0
15,82,い,-1.0
15,83,で,-2.0
15,84,ぜ,-2.0
15,85,ん,-2.0
15,86,ぶ,-1.0
15,89,ぱ,
15,90,き,2.0
15,91,ん,2.0
15,92,と,-4.0
15,93,は,2.0
15,94,ん,2.0
15,95,ぶ,0.0
15,96,ん,-2.0
15,97,こ,5.0
15,98,で,0.0
15,99,と,-1.0
15,100,も,1.0
15,101,だ,-4.0
15,102,ち,0.0
15,105,こ,
15,106,ん,2.0
15,107,ぷ,2.0
15,108,り,-1.0
15,110,と,
15,111,し,2.0
15,112,よ,0.0
15,116,めい,
15,117,きっ,3.0
15,118,ど,5.0
15,119,き,0.0
15,120,ど,0.0
15,121,き,-7.0
15,122,す,-1.0
15,123,る,1.0
15,124,と,2.0
15,125,き,2.0
15,126,む,3.0
15,127,て,0.0
15,128,き,0.0
15,129,で,2.0
15,130,しょ,-2.0
15,132,めい,
15,133,かっ,3.0
15,134,き,5.0
15,135,ら,0.0
15,136,き,0.0
15,137,ら,-7.0
15,138,み,-1.0
15,139,ら,1.0
15,140,い,2.0
15,141,で,2.0
15,142,き,3.0
15,143,ま,0.0
15,144,り,0.0
15,145,で,2.0
15,146,しょ,-2.0
15,148,ゆ,
15,149,め,2.0
15,150,わ,-2.0
15,151,も,-2.0
15,152,お,0.0
15,154,ゆ,
15,155,め,2.0
15,156,じゃ,-2.0
15,157,な,-2.0
15,158,い,0.0
15,160,だ,
15,161,れ,-1.0
15,162,だっ,-2.0
15,163,て,2.0
15,164,か,1.0
15,165,な,7.0
15,166,え,0.0
15,167,ら,-2.0
15,168,れ,-1.0
15,169,る,-2.0
15,171,れ,
15,172,でぃ,1.0
15,173,れ,-1.0
15,174,でぃ,1.0
15,176,とぅ,-1.0
15,177,ご,1.0
15,178,ぱ,-1.0
15,179,ら,1.0
15,181,だいす,
15,210,あ,
15,211,こ,-1.0
15,212,が,1.0
15,213,れ,2.0
15,214,わ,-2.0
15,216,きっ,
15,217,と,0.0
15,218,あ,5.0
15,219,す,-1.0
15,220,の,1.0
15,221,み,2.0
15,222,ち,5.0
15,223,し,-2.0
15,224,る,-1.0
15,225,べ,-4.0
15,228,り,
15,229,そ,0.0
15,230,お,2.0
15,231,の,2.0
15,232,じ,-2.0
15,233,ぶ,3.0
15,234,ん,-1.0
15,235,が,-4.0
15,236,そ,2.0
15,237,こ,2.0
15,238,で,0.0
15,239,ま,-7.0
15,240,あ,8.0
15,242,て,2.0
15,243,る,-3.0
15,245,た,
15,246,め,-1.0
15,247,ら,1.0
15,248,わ,7.0
15,249,ず,0.0
15,250,ま,-2.0
15,251,え,-1.0
15,252,に,1.0
15,253,ふ,2.0
15,254,み,-3.0
15,255,だ,-2.0
15,256,そ,-2.0
15,257,お,0.0
15,259,な,
15,260,が,-1.0
15,261,す,-2.0
15,262,あ,-2.0
15,263,せ,5.0
15,264,も,0.0
15,266,な,
15,267,み,2.0
15,268,だ,-2.0
15,269,も,4.0
15,270,み,-2.0
15,271,な,0.0
15,272,き,-2.0
15,273,ら,4.0
15,274,め,-2.0
15,275,き,2.0
15,276,に,2.0
15,277,か,-2.0
15,278,わ,2.0
15,279,る,1.0
16,5,な,
16,6,か,-3.0
16,7,お,-2.0
16,9,ゆ,
16,10,め,0.0
16,11,に,0.0
16,12,む,0.0
16,13,か,0.0
16,14,っ,2.0
16,15,て,-2.0
16,16,と,-2.0
16,17,ぼ,-1.0
16,18,お,1.0
16,19,ど,-3.0
16,20,ん,2.0
16,21,な,1.0
16,22,あ,-1.0
16,23,め,1.0
16,24,や,2.0
16,25,あ,-3.0
16,26,ら,1.0
16,27,し,2.0
16,28,に,-7.0
16,29,も,0.0
16,30,お,12.0
16,31,れ,-2.0
16,32,や,-1.0
16,33,し,0.0
16,34,な,1.0
16,35,い,0.0
16,38,つ,
16,39,ば,0.0
16,40,さ,-2.0
16,41,お,3.0
16,42,ひ,-1.0
16,43,ろ,-2.0
16,44,げ,3.0
16,45,て,-1.0
16,53,ぽ,
16,54,ろ,2.0
16,55,ぽ,-2.0
16,56,ろ,2.0
16,57,な,-2.0
16,58,け,2.0
16,59,ちゃ,-2.0
16,60,う,2.0
16,61,の,2.0
16,62,わ,1.0
16,65,ほ,
16,66,ん,0.0
16,67,と,-1.0
16,68,お,-2.0
16,69,の,-2.0
16,70,こ,0.0
16,71,こ,2.0
16,72,ろ,-2.0
16,73,と,2.0
16,74,む,-2.0
16,75,き,2.0
16,76,あ,-2.0
16,77,あっ,2.0
16,78,て,5.0
16,79,る,2.0
16,82,しょ,
16,83,お,0.0
16,84,こ,1.0
16,85,なん,-1.0
16,86,だ,-2.0
16,87,か,-7.0
16,88,が,2.0
16,89,み,-2.0
16,90,の,2.0
16,91,な,-2.0
16,92,か,2.0
16,93,の,-2.0
16,94,き,2.0
16,95,み,2.0
16,96,が,1.0
16,100,か,
16,101,く,1.0
16,102,し,-1.0
16,103,て,1.0
16,104,る,2.0
16,105,そ,0.0
16,106,の,2.0
16,107,き,-4.0
16,108,も,0.0
16,109,ち,-5.0
16,110,も,0.0
16,113,わ,
16,114,か,-1.0
16,115,っ,-2.0
16,116,て,0.0
16,117,る,0.0
16,118,か,-2.0
16,119,ら,0.0
16,122,あ,
16,123,き,2.0
16,124,ら,1.0
16,125,め,-1.0
16,126,た,-2.0
16,127,く,-2.0
16,128,な,-3.0
16,129,い,5.0
16,130,まっ,-5.0
16,131,す,-2.0
16,132,ぐ,-2.0
16,133,な,2.0
16,134,お,-2.0
16,135,も,2.0
16,136,い,5.0
16,137,が,-3.0
16,139,だ,
16,140,れ,2.0
16,141,に,1.0
16,142,も,-1.0
16,143,ひ,1.0
16,144,み,2.0
16,146,つ,
16,147,の,2.0
16,148,み,0.0
16,149,ら,0.0
16,150,い,-2.0
16,151,の,-2.0
16,152,ど,7.0
16,153,あ,0.0
16,155,きょ,
16,156,お,0.0
16,157,も,2.0
16,158,のっ,2.0
16,159,く,-2.0
16,160,し,2.0
16,162,て,
16,163,る,-1.0
16,164,さ,-4.0
16,165,あ,2.0
16,167,は,
16,168,じ,0.0
16,169,ま,0.0
16,170,り,0.0
16,171,の,0.0
16,172,か,0.0
16,173,ぜ,0.0
16,174,の,-2.0
16,175,な,5.0
16,176,か,-3.0
16,177,で,-2.0
16,179,う,
16,180,そ,0.0
16,181,の,0.0
16,182,じ,0.0
16,183,ぶ,0.0
16,184,ん,2.0
16,185,ぬ,-2.0
16,186,ぎ,-2.0
16,187,す,-1.0
16,188,て,1.0
16,189,じ,-5.0
16,190,ゆ,9.0
16,191,う,1.0
16,192,な,-8.0
16,193,そ,3.0
16,194,ら,4.0
16,195,の,-2.0
16,196,は,-2.0
16,197,て,2.0
16,198,ゆ,0.0
16,199,め,2.0
16,200,に,-2.0
16,201,む,2.0
16,202,かっ,1.0
16,203,て,-1.0
16,205,ていく,
16,206,おふ,2.0
16,208,ま,
16,209,よ,0.0
16,210,い,0.0
16,211,な,0.0
16,212,や,0.0
16,213,ん,1.0
16,214,で,-1.0
16,215,お,-2.0
16,216,ち,5.0
16,217,こん,-3.0
16,218,だ,-2.0
16,220,ひ,
16,221,び,0.0
16,222,が,0.0
16,223,あ,0.0
16,224,す,0.0
16,225,お,2.0
16,226,き,-2.0
16,227,り,-2.0
16,228,ひ,-1.0
16,229,らく,1.0
16,231,ど,
16,232,ん,2.0
16,233,な,1.0
16,234,あ,-1.0
16,235,め,1.0
16,236,や,2.0
16,238,あ,
16,239,ら,1.0
16,240,し,2.0
16,241,に,-7.0
16,242,も,0.0
16,243,お,12.0
16,244,れ,-2.0
16,245,や,-1.0
16,246,し,0.0
16,247,な,1.0
16,248,い,0.0
16,251,つ,
16,252,ば,0.0
16,253,さ,-2.0
16,254,で,3.0
16,255,は,-1.0
16,256,ば,-2.0
16,257,た,3.0
16,258,け,-1.0
17,7,そ,
17,8,れ,9.0
17,9,だ,-1.0
17,10,け,-2.0
17,11,で,0.0
17,12,つ,0.0
17,13,よ,-2.0
17,14,く,0.0
17,15,な,4.0
17,16,る,5.0
17,20,あ,
17,21,ふ,-2.0
17,22,れ,-2.0
17,23,る,0.0
17,26,こ,
17,27,の,-2.0
17,28,お,-2.0
17,29,もい,0.0
17,34,お,
17,35,も,0.0
17,36,い,7.0
17,37,き,1.0
17,38,り,-1.0
17,39,と,1.0
17,40,ど,2.0
17,41,け,0.0
17,45,し,
17,46,い,-2.0
17,47,く,-1.0
17,48,れっ,-2.0
17,49,ぴゅ,0.0
17,50,あ,-2.0
17,51,らぶ,0.0
17,62,き,
17,63,み,5.0
17,64,と,-1.0
17,65,ふ,1.0
17,68,ざ,
17,69,け,5.0
17,70,あ,2.0
17,71,う,2.0
17,74,だ,
17,75,け,-1.0
17,76,で,1.0
17,77,きょ,-1.0
17,78,い,-2.0
17,79,ち,-2.0
17,80,に,-1.0
17,81,ち,1.0
17,85,ず,
17,86,う,5.0
17,87,と,-1.0
17,88,ご,1.0
17,91,き,
17,92,げん,5.0
17,93,に,7.0
17,94,なっ,0.0
17,97,ちゃ,
17,98,う,0.0
17,99,た,-1.0
17,100,ん,1.0
17,101,じゅ,0.0
17,102,ん,-1.0
17,103,な,-4.0
17,106,はと,
17,110,ほ,
17,111,ん,5.0
17,112,と,-1.0
17,113,わ,1.0
17,116,と,
17,117,も,5.0
17,118,だ,2.0
17,119,ち,2.0
17,122,か,
17,123,ら,-1.0
17,124,ふ,1.0
17,125,み,-1.0
17,126,だ,0.0
17,127,し,-2.0
17,128,た,-2.0
17,131,い,
17,132,け,3.0
17,133,ど,-2.0
17,136,あ,
17,137,わ,-1.0
17,138,て,1.0
17,139,ちゃ,7.0
17,142,だ,
17,143,め,-9.0
17,147,じ,
17,148,ぶ,0.0
17,149,ん,5.0
17,150,ら,0.0
17,151,し,-1.0
17,152,く,-4.0
17,153,ゆ,-1.0
17,154,こ,1.0
17,160,お,
17,161,ち,0.0
17,162,こ,0.0
17,163,ん,0.0
17,164,じゃっ,-1.0
17,165,て,3.0
17,168,ひ,
17,169,と,0.0
17,170,り,9.0
17,171,の,1.0
17,172,こ,-1.0
17,173,る,-5.0
17,174,ほ,0.0
17,175,う,3.0
17,176,か,-2.0
17,177,ご,0.0
17,180,は,
17,181,し,2.0
17,182,る,1.0
17,187,き,
17,188,み,1.0
17,189,の,0.0
17,193,す,
17,194,が,-2.0
17,195,た,-1.0
17,196,な,1.0
17,199,が,
17,200,め,-7.0
17,201,る,3.0
17,202,よ,2.0
17,207,き,
17,208,み,0.0
17,209,が,0.0
17,210,す,0.0
17,211,き,-9.0
17,212,そ,1.0
17,213,の,9.0
17,214,き,-1.0
17,215,も,-2.0
17,216,ち,0.0
17,220,だ,
17,221,け,-1.0
17,222,で,1.0
17,227,ま,
17,228,ほ,0.0
17,229,お,0.0
17,230,の,0.0
17,231,よ,-8.0
17,232,お,-2.0
17,233,に,12.0
17,234,げ,-2.0
17,235,ん,-1.0
17,236,き,0.0
17,237,に,0.0
17,238,な,-2.0
17,239,る,0.0
17,240,ふ,-5.0
17,241,し,7.0
17,242,ぎ,1.0
17,243,だ,-1.0
17,244,ね,-2.0
17,246,きょ,
17,247,お,0.0
17,248,よ,0.0
17,249,り,0.0
17,250,あ,-9.0
17,251,し,1.0
17,252,た,9.0
17,253,わ,-1.0
17,254,もっ,-2.0
17,255,と,0.0
17,256,す,0.0
17,257,き,-2.0
17,258,に,0.0
17,261,な,
17,262,る,5.0
17,266,あ,
17,267,ふ,-2.0
17,268,れ,-2.0
17,269,る,0.0
17,273,こ,
17,274,の,-2.0
17,275,お,-2.0
17,276,もい,0.0
17,281,い,
17,282,つ,0.0
17,283,の,9.0
17,284,ひ,1.0
17,285,か,-1.0
17,286,と,1.0
17,287,ど,2.0
17,288,け,0.0
17,292,し,
17,293,い,-2.0
17,294,く,-1.0
17,295,れっ,-2.0
17,296,ぴゅ,0.0
17,297,あ,-2.0
17,298,らぶ,0.0
18,3,み,
18,4,ら,2.0
18,5,く,2.0
18,6,る,3.0
18,7,ぱ,-7.0
18,8,ら,2.0
18,9,だいす,5.0
18,13,は,
18,14,と,0.0
18,15,に,-1.0
18,16,き,1.0
18,17,ざ,2.0
18,18,も,5.0
18,20,き,
18,21,せ,-1.0
18,22,き,1.0
18,23,て,2.0
18,24,き,5.0
18,25,も,-7.0
18,26,の,0.0
18,27,が,-5.0
18,28,た,14.0
18,29,り,-2.0
18,32,ち,
18,33,い,0.0
18,34,さ,-1.0
18,35,な,1.0
18,36,ど,3.0
18,37,りょ,3.0
18,38,く,0.0
18,42,が,
18,45,み,
18,46,ら,-1.0
18,47,い,1.0
18,48,お,-1.0
18,52,ちぇんじ,
18,58,は,
18,59,じ,2.0
18,60,め,-2.0
18,61,よ,-2.0
18,73,こ,
18,74,お,0.0
18,76,で,
18,77,ばっ,5.0
18,81,ち,
18,82,り,-2.0
18,86,ふぇ,
18,87,あ,0.0
18,88,り,0.0
18,90,な,
18,91,わん,5.0
18,92,ぴ,2.0
18,93,で,2.0
18,97,し,
18,98,せ,-1.0
18,99,ん,-2.0
18,100,あ,-5.0
18,101,つ,3.0
18,102,め,-1.0
18,103,ちゃ,-2.0
18,104,う,2.0
18,105,よ,-4.0
18,109,みん,
18,110,な,-5.0
18,111,に,5.0
18,112,と,0.0
18,113,ど,0.0
18,114,け,-5.0
18,115,こ,5.0
18,116,の,0.0
18,117,みゅ,2.0
18,118,じっく,2.0
18,124,す,
18,125,て,0.0
18,126,じ,0.0
18,127,あ,-1.0
18,128,が,0.0
18,129,れ,1.0
18,130,ば,2.0
18,134,だ,
18,135,れ,0.0
18,136,だっ,0.0
18,138,て,
18,139,あい,-1.0
18,140,ど,-2.0
18,141,る,-1.0
18,146,じょう,
18,147,しょ,-8.0
18,148,お,3.0
18,152,し,
18,153,こ,0.0
18,154,お,-1.0
18,155,で,-2.0
18,156,い,2.0
18,157,こ,1.0
18,163,しっ,
18,168,ぱ,
18,169,い,2.0
18,170,し,-2.0
18,171,た,-1.0
18,172,り,1.0
18,173,ちょっ,-5.0
18,177,と,
18,178,へ,2.0
18,179,こ,3.0
18,180,ん,0.0
18,181,で,-1.0
18,182,も,1.0
18,189,みん,
18,190,な,0.0
18,191,と,2.0
18,192,も,1.0
18,195,だ,
18,199,ち,
18,202,き,
18,203,ら,2.0
18,204,き,1.0
18,205,ら,-3.0
18,206,な,2.0
18,207,め,1.0
18,208,い,-3.0
18,209,き,2.0
18,210,ん,1.0
18,211,ぐ,0.0
18,212,ど,-1.0
18,213,ら,1.0
18,214,ま,2.0
18,219,い,
18,220,い,4.0
18,221,しょ,3.0
18,222,に,3.0
18,223,つ,0.0
18,224,く,-1.0
18,225,ろ,3.0
18,229,ぷ,
18,230,り,2.0
18,231,ぱ,2.0
18,232,ら,3.0
18,233,ぱ,-7.0
18,234,ら,2.0
18,235,だいす,5.0
18,236,は,-7.0
18,237,あ,0.0
18,238,と,0.0
18,239,み,-1.0
18,240,が,1.0
18,241,い,2.0
18,242,て,5.0
18,244,ゆ,
18,245,め,-1.0
18,246,お,1.0
18,247,か,2.0
18,248,な,5.0
18,251,え,
18,252,る,0.0
18,253,せ,-5.0
18,254,か,14.0
18,255,い,-2.0
18,258,あ,
18,259,い,0.0
18,260,ど,-1.0
18,261,る,1.0
18,262,ら,2.0
18,263,ん,-3.0
18,264,く,-2.0
18,265,お,-2.0
18,268,あ,
18,269,げ,2.0
18,270,ちゃ,1.0
18,271,お,9.0
18,272,お,-2.0
18,277,き,
18,278,ら,2.0
18,279,め,2.0
18,280,き,3.0
18,281,ぱ,-7.0
18,282,ら,2.0
18,283,だいす,5.0
18,284,ど,-7.0
18,285,ん,0.0
18,286,な,-1.0
18,287,と,1.0
18,288,き,2.0
18,289,も,5.0
18,291,え,
18,292,が,-1.0
18,293,お,1.0
18,294,た,2.0
18,295,や,5.0
18,299,さ,
18,300,ず,0.0
18,301,い,-5.0
18,302,こ,14.0
18,303,お,-2.0
18,306,ち,
18,307,い,0.0
18,308,さ,-1.0
18,309,な,1.0
18,310,ど,3.0
18,311,りょ,3.0
18,312,く,0.0
18,316,が,
18,319,み,
18,320,ら,-1.0
18,321,い,1.0
18,322,お,-1.0
18,323,ちぇんじ,3.0
18,329,は,
18,330,じ,2.0
18,331,め,-2.0
18,332,よ,-2.0
19,14,に,
19,15,ぎ,7.0
19,16,り,-1.0
19,17,し,-2.0
19,18,め,-2.0
19,19,る,0.0
19,21,ぷ,
19,22,ら,-1.0
19,23,い,8.0
19,24,ど,0.0
19,25,の,-5.0
19,26,ね,0.0
19,27,つ,7.0
19,28,が,0.0
19,30,じ,
19,31,り,2.0
19,32,じ,2.0
19,33,り,1.0
19,34,と,-1.0
19,35,て,-5.0
19,36,の,3.0
19,37,ひ,-2.0
19,38,ら,0.0
19,40,こ,
19,41,が,-2.0
19,42,し,5.0
19,43,て,0.0
19,44,ゆ,-5.0
19,45,く,3.0
19,46,か,-1.0
19,47,ら,0.0
19,50,あ,
19,51,き,8.0
19,52,ら,-1.0
19,53,め,-2.0
19,54,な,-2.0
19,55,い,0.0
19,57,ま,
19,58,だ,-1.0
19,59,お,8.0
19,60,わ,0.0
19,61,り,-5.0
19,62,た,0.0
19,63,く,7.0
19,64,ない,0.0
19,66,か,
19,67,れ,2.0
19,68,る,2.0
19,69,ま,1.0
19,70,で,-1.0
19,71,な,1.0
19,72,い,-1.0
19,73,た,-2.0
19,74,ら,0.0
19,75,さ,-2.0
19,76,ま,0.0
19,77,え,5.0
19,78,お,-1.0
19,79,む,-2.0
19,80,く,-7.0
19,81,ん,4.0
19,82,だ,-2.0
19,85,や,
19,86,み,-2.0
19,87,お,2.0
19,88,さ,-2.0
19,89,ま,5.0
19,90,よ,-2.0
19,91,い,-1.0
19,95,やっ,
19,97,と,
19,98,み,2.0
19,99,つ,-2.0
19,101,け,
19,102,た,2.0
19,103,き,2.0
19,104,も,-7.0
19,105,ち,0.0
19,108,ほ,
19,109,ん,2.0
19,110,ね,1.0
19,111,と,0.0
19,112,いう,-1.0
19,113,な,0.0
19,114,の,-2.0
19,115,ほ,0.0
19,116,ん,-2.0
19,117,も,0.0
19,118,の,-3.0
19,119,の,3.0
19,121,こ,
19,122,こ,-5.0
19,123,ろ,0.0
19,127,だ,
19,128,き,3.0
19,129,し,0.0
19,130,め,-1.0
19,131,て,0.0
19,134,ふ,
19,135,み,1.0
19,136,だ,2.0
19,137,せ,0.0
19,139,あ,
19,140,す,1.0
19,141,え,2.0
19,143,の,
19,144,い,9.0
19,145,ず,-2.0
19,146,だ,-2.0
19,147,ら,0.0
19,148,け,0.0
19,149,の,0.0
19,150,ま,0.0
19,151,ち,2.0
19,152,に,0.0
19,154,ひ,
19,155,び,2.0
19,156,け,0.0
19,157,こ,0.0
19,158,の,-2.0
19,159,こ,2.0
19,160,ど,2.0
19,161,お,0.0
19,163,み,
19,164,え,-2.0
19,165,や,2.0
19,166,か,2.0
19,167,ざ,-4.0
19,168,り,2.0
19,169,ぜ,2.0
19,170,ん,1.0
19,171,ぶ,-1.0
19,172,す,-2.0
19,173,て,-2.0
19,174,て,0.0
19,176,か,
19,177,け,5.0
19,178,ぬ,0.0
19,179,け,2.0
19,180,ろ,-3.0
19,182,こ,
19,183,ん,9.0
19,184,な,-2.0
19,185,ん,-2.0
19,186,ばっ,0.0
19,187,か,0.0
19,188,の,0.0
19,189,ひ,0.0
19,190,び,2.0
19,191,お,0.0
19,193,こ,
19,194,え,2.0
19,195,な,0.0
19,196,きゃ,0.0
19,197,と,2.0
19,198,ど,1.0
19,199,か,-1.0
19,200,ない,0.0
19,202,み,
19,203,っ,-2.0
19,204,と,2.0
19,205,も,2.0
19,206,ない,-4.0
19,207,じ,2.0
19,208,ぶ,2.0
19,209,ん,1.0
19,210,で,-1.0
19,211,も,-7.0
19,212,いい,2.0
19,213,じゃん,1.0
19,215,は,
19,216,し,9.0
19,217,れ,-2.0
19,219,が,
19,220,む,-2.0
19,221,しゃ,-7.0
19,222,ら,4.0
19,223,に,-2.0
19,225,は,
19,226,し,9.0
19,227,れ,-2.0
19,229,あ,
19,230,の,-2.0
19,231,ゆ,-7.0
19,232,め,10.0
19,233,え,-1.0
20,6,ぶ,
20,7,き,2.0
20,8,よ,0.0
20,9,お,2.0
20,10,な,1.0
20,11,い,0.0
20,12,い,-5.0
20,13,か,0.0
20,14,た,4.0
20,15,が,1.0
20,17,す,
20,18,き,-1.0
20,19,す,1.0
20,20,き,-1.0
20,21,すきす,1.0
20,24,ね,
20,25,き,5.0
20,26,す,-1.0
20,27,き,1.0
20,28,す,-1.0
20,29,ごう,-4.0
20,30,いんに,2.0
20,31,し,0.0
20,32,て,-2.0
20,43,こ,
20,44,い,5.0
20,45,わ,-1.0
20,46,しょ,1.0
20,47,お,-1.0
20,48,せ,1.0
20,49,つ,-1.0
20,50,よ,1.0
20,51,り,5.0
20,54,き,
20,57,なり,
20,60,せ,
20,61,わ,5.0
20,62,の,-1.0
20,63,や,1.0
20,64,け,-1.0
20,65,る,1.0
20,66,み,-1.0
20,67,ら,1.0
20,68,く,7.0
20,69,る,0.0
20,70,な,0.0
20,71,や,2.0
20,72,っ,-5.0
20,73,か,-4.0
20,74,い,0.0
20,75,ご,-1.0
20,76,と,1.0
20,80,さ,
20,81,き,0.0
20,82,よ,8.0
20,83,み,-1.0
20,84,し,1.0
20,85,こ,-1.0
20,86,お,-4.0
20,89,れん,
20,91,そ,
20,92,も,0.0
20,95,そ,
20,96,ぼ,3.0
20,97,そ,-1.0
20,98,う,-2.0
20,99,し,2.0
20,100,そ,-2.0
20,103,ほ,
20,104,お,0.0
20,105,か,0.0
20,106,ご,-1.0
20,107,あ,1.0
20,108,と,5.0
20,109,らく,-1.0
20,110,しょん,-4.0
20,113,く,
20,114,る,5.0
20,115,く,-1.0
20,116,る,1.0
20,119,ら,
20,120,く,0.0
20,121,が,-1.0
20,122,き,1.0
20,123,ちょ,7.0
20,124,お,0.0
20,125,く,0.0
20,126,で,2.0
20,127,で,-5.0
20,128,こ,-4.0
20,129,れ,-1.0
20,130,え,1.0
20,131,しょん,0.0
20,134,ら,
20,135,ぶ,0.0
20,136,で,8.0
20,137,い,-1.0
20,138,き,1.0
20,139,ま,-1.0
20,140,しょ,-4.0
20,143,お,
20,144,ち,1.0
20,145,つ,-1.0
20,146,け,1.0
20,147,も,-1.0
20,148,ち,1.0
20,149,つ,-1.0
20,150,け,1.0
20,151,れ,-2.0
20,152,ぼ,2.0
20,153,りゅ,2.0
20,154,しょん,-2.0
20,156,つ,
20,157,ん,-2.0
20,158,つ,2.0
20,159,ん,5.0
20,162,で,
20,163,れ,-2.0
20,164,で,2.0
20,165,れ,5.0
20,168,こ,
20,169,い,1.0
20,170,ぬ,0.0
20,171,み,-5.0
20,172,た,7.0
20,173,い,2.0
20,174,な,0.0
20,176,え,
20,177,が,-2.0
20,178,お,0.0
20,179,が,-5.0
20,180,に,0.0
20,181,く,3.0
20,182,ら,-1.0
20,183,しく,1.0
20,184,て,2.0
20,185,い,-5.0
20,186,じ,7.0
20,187,め,-2.0
20,188,ちゃう,0.0
20,189,か,-5.0
20,190,わ,10.0
20,191,い,0.0
20,192,くっ,2.0
20,194,て,
20,197,あ,
20,198,か,-1.0
20,199,ら,1.0
20,200,さ,7.0
20,201,ま,0.0
20,202,で,0.0
20,203,ろ,0.0
20,204,こ,0.0
20,205,つ,0.0
20,206,な,2.0
20,207,あ,2.0
20,208,い,1.0
20,209,お,-1.0
20,210,つ,-2.0
20,211,た,3.0
20,212,え,-1.0
20,214,て,
20,215,よ,-2.0
20,220,ぶ,
20,221,き,2.0
20,222,よ,0.0
20,223,お,2.0
20,224,な,1.0
20,225,い,0.0
20,226,い,-5.0
20,227,か,0.0
20,228,た,4.0
20,229,が,1.0
20,230,す,-8.0
20,231,き,1.0
20,232,す,-1.0
20,233,き,1.0
20,234,す,-1.0
20,235,きす,1.0
20,238,ごう,
20,239,いん,-2.0
20,240,に,2.0
20,241,して,2.0
20,244,む,
20,245,ち,0.0
20,246,こ,0.0
20,247,く,0.0
20,248,む,0.0
20,249,けっ,0.0
20,251,せ,
20,252,き,2.0
20,253,で,2.0
20,254,ま,0.0
20,255,い,1.0
20,256,に,-1.0
20,257,ち,-2.0
20,258,た,0.0
20,259,べ,3.0
20,260,ちゃう,-1.0
20,262,か,
20,263,ら,-2.0
20,268,い,
20,269,と,2.0
20,270,し,0.0
20,271,く,2.0
20,272,て,1.0
20,273,か,0.0
20,274,わ,-5.0
20,275,い,0.0
20,276,く,4.0
20,277,て,1.0
20,278,す,-8.0
20,279,き,1.0
20,280,す,-1.0
20,281,き,1.0
20,282,す,-1.0
20,283,きす,1.0
20,286,ね,
20,287,き,5.0
20,288,す,-1.0
20,289,き,1.0
20,290,す,-1.0
20,291,きす,1.0
20,294,ぜ,
20,295,ん,0.0
20,296,りょ,0.0
20,297,く,-7.0
20,298,し,7.0
20,299,い,0.0
20,300,そ,2.0
20,301,お,2.0
20,302,い,0.0
20,303,そ,1.0
20,304,が,-8.0
20,305,ば,0.0
20,306,じゅん,-2.0
20,307,あい,0.0
20,308,ちゅ,2.0
20,309,う,-4.0
20,312,きょ,
20,313,お,2.0
