song,lyric,dur,BPM
14,ゆ,0.25,90
14,め,0.25,90
14,じゃ,0.25,90
14,ない,0.5,90
14,き,0.25,90
14,み,0.5,90
14,の,0.25,90
14,わん,0.5,90
14,だ,0.25,90
14,らん,0.5,90
14,ゆ,0.25,90
14,う,0.25,90
14,き,0.25,90
14,が,0.5,90
14,え,0.25,90
14,が,0.25,90
14,い,0.25,90
14,た,0.5,90
14,い,0.25,90
14,つ,0.25,90
14,も,0.25,90
14,と,0.5,90
14,ち,0.25,90
14,がう,0.5,90
14,せ,0.25,90
14,か,0.25,90
14,い,1.25,90
14,い,0.25,90
14,こ,0.25,90
14,う,0.25,90
14,よ,0.5,90
14,さ,0.25,90
14,あ,0.5,90
14,い,0.25,90
14,い,0.5,90
14,しょ,0.25,90
14,に,0.5,90
14,ゆ,0.25,90
14,め,0.25,90
14,の,0.25,90
14,と,0.5,90
14,び,0.25,90
14,ら,0.5,90
14,ひ,0.25,90
14,ら,0.5,90
14,い,0.25,90
14,て,0.75,90
14,す,0.25,90
14,べ,0.25,90
14,て,0.5,90
14,の,0.5,90
14,こ,0.5,90
14,と,0.5,90
14,が,0.5,90
14,ほ,0.25,90
14,ら,0.75,90
14,き,0.25,90
14,ら,0.25,90
14,き,0.5,90
14,ら,0.5,90
14,か,0.5,90
14,が,0.5,90
14,や,0.5,90
14,く,0.5,90
14,よ,0.5,90
14,どぅり,0.5,90
14,むらんど,0.5,90
14,む,0.25,90
14,じゃ,0.25,90
14,き,0.25,90
14,な,0.5,90
14,ゆ,0.5,90
14,め,0.25,90
14,も,1.0,90
14,か,0.25,90
14,な,0.25,90
14,え,0.25,90
14,て,0.75,90
14,どぅりむ,2.0,90
14,かむ,0.75,90
14,とぅる,0.75,90
15,お,0.5,86
15,しゃ,0.25,86
15,れ,0.5,86
15,な,0.5,86
15,あ,0.5,86
15,の,0.5,86
15,こ,0.5,86
15,ま,0.25,86
15,ね,0.5,86
15,す,0.25,86
15,る,0.5,86
15,よ,0.5,86
15,り,1.125,86
15,じ,0.5,86
15,ぶ,0.25,86
15,ん,0.5,86
15,ら,0.5,86
15,し,0.5,86
15,さ,0.5,86
15,が,0.5,86
15,い,0.25,86
15,ち,0.75,86
15,ば,0.25,86
15,ん,0.5,86
15,で,0.25,86
15,しょ,1.125,86
15,は,0.5,86
15,あ,0.25,86
15,と,0.5,86
15,の,0.5,86
15,か,0.5,86
15,が,0.5,86
15,や,0.5,86
15,き,0.25,86
15,かん,0.5,86
15,じ,0.25,86
15,た,0.5,86
15,な,0.5,86
15,ら,1.125,86
15,り,0.5,86
15,そ,0.25,86
15,お,0.5,86
15,さ,0.5,86
15,が,0.5,86
15,し,0.5,86
15,に,0.5,86
15,で,0.25,86
15,か,0.75,86
15,け,0.25,86
15,よ,0.5,86
15,お,0.25,86
15,よ,1.125,86
15,ふ,0.5,86
15,え,0.25,86
15,て,0.5,86
15,い,0.5,86
15,く,0.75,86
15,お,0.5,86
15,も,0.25,86
15,い,0.5,86
15,で,0.25,86
15,ぜ,1.5,86
15,ん,0.25,86
15,ぶ,1.125,86
15,ぱ,0.25,86
15,き,0.25,86
15,ん,0.25,86
15,と,0.5,86
15,は,0.25,86
15,ん,0.25,86
15,ぶ,0.25,86
15,ん,0.75,86
15,こ,0.25,86
15,で,0.75,86
15,と,0.25,86
15,も,0.75,86
15,だ,0.25,86
15,ち,0.875,86
15,こ,0.5,86
15,ん,0.5,86
15,ぷ,0.5,86
15,り,0.875,86
15,と,0.75,86
15,し,0.25,86
15,よ,1.875,86
15,めい,0.5,86
15,きっ,0.5,86
15,ど,0.5,86
15,き,0.25,86
15,ど,0.5,86
15,き,0.5,86
15,す,0.75,86
15,る,0.5,86
15,と,0.5,86
15,き,0.5,86
15,む,0.5,86
15,て,0.25,86
15,き,0.5,86
15,で,0.5,86
15,しょ,1.125,86
15,めい,0.5,86
15,かっ,0.5,86
15,き,0.5,86
15,ら,0.25,86
15,き,0.5,86
15,ら,0.5,86
15,み,0.75,86
15,ら,0.5,86
15,い,0.5,86
15,で,0.5,86
15,き,0.5,86
15,ま,0.25,86
15,り,0.5,86
15,で,0.5,86
15,しょ,1.125,86
15,ゆ,0.5,86
15,め,0.5,86
15,わ,0.75,86
15,も,0.25,86
15,お,1.875,86
15,ゆ,0.5,86
15,め,0.5,86
15,じゃ,0.75,86
15,な,0.25,86
15,い,1.875,86
15,だ,0.5,86
15,れ,0.5,86
15,だっ,0.5,86
15,て,0.25,86
15,か,0.5,86
15,な,0.5,86
15,え,0.75,86
15,ら,0.25,86
15,れ,0.5,86
15,る,0.625,86
15,れ,0.25,86
15,でぃ,0.5,86
15,れ,0.25,86
15,でぃ,0.5,86
15,とぅ,0.25,86
15,ご,0.5,86
15,ぱ,0.25,86
15,ら,0.375,86
15,だいす,0.875,86
15,あ,0.5,86
15,こ,0.25,86
15,が,0.5,86
15,れ,0.5,86
15,わ,1.125,86
15,きっ,0.5,86
15,と,0.5,86
15,あ,0.5,86
15,す,0.25,86
15,の,0.5,86
15,み,0.5,86
15,ち,0.75,86
15,し,0.5,86
15,る,0.25,86
15,べ,0.625,86
15,り,0.5,86
15,そ,0.25,86
15,お,0.5,86
15,の,0.75,86
15,じ,0.5,86
15,ぶ,0.25,86
15,ん,0.5,86
15,が,0.25,86
15,そ,0.75,86
15,こ,0.25,86
15,で,0.75,86
15,ま,0.25,86
15,あ,0.75,86
15,て,0.25,86
15,る,0.875,86
15,た,0.5,86
15,め,0.25,86
15,ら,0.5,86
15,わ,0.5,86
15,ず,0.75,86
15,ま,0.5,86
15,え,0.5,86
15,に,0.25,86
15,ふ,0.75,86
15,み,0.5,86
15,だ,0.25,86
15,そ,0.5,86
15,お,1.125,86
15,な,0.375,86
15,が,0.375,86
15,す,0.25,86
15,あ,0.75,86
15,せ,0.25,86
15,も,1.875,86
15,な,0.375,86
15,み,0.375,86
15,だ,0.25,86
15,も,0.75,86
15,み,0.25,86
15,な,0.75,86
15,き,0.25,86
15,ら,0.25,86
15,め,0.25,86
15,き,0.25,86
15,に,0.5,86
15,か,0.25,86
15,わ,0.25,86
15,る,4.125,86
16,な,0.5,84
16,か,0.5,84
16,お,0.5,84
16,ゆ,0.25,84
16,め,0.25,84
16,に,0.25,84
16,む,0.25,84
16,か,0.25,84
16,っ,0.25,84
16,て,0.25,84
16,と,0.25,84
16,ぼ,0.25,84
16,お,0.5,84
16,ど,0.25,84
16,ん,0.25,84
16,な,0.5,84
16,あ,0.25,84
16,め,0.25,84
16,や,0.5,84
16,あ,0.25,84
16,ら,0.25,84
16,し,0.5,84
16,に,0.25,84
16,も,0.25,84
16,お,0.5,84
16,れ,0.25,84
16,や,0.25,84
16,し,0.5,84
16,な,0.25,84
16,い,0.75,84
16,つ,0.25,84
16,ば,0.25,84
16,さ,0.25,84
16,お,0.25,84
16,ひ,0.5,84
16,ろ,0.25,84
16,げ,0.25,84
16,て,2.5,84
16,ぽ,0.25,84
16,ろ,0.5,84
16,ぽ,0.25,84
16,ろ,0.75,84
16,な,0.25,84
16,け,0.75,84
16,ちゃ,0.25,84
16,う,0.75,84
16,の,0.25,84
16,わ,1.25,84
16,ほ,0.25,84
16,ん,0.5,84
16,と,0.25,84
16,お,0.5,84
16,の,0.5,84
16,こ,0.25,84
16,こ,0.5,84
16,ろ,0.25,84
16,と,0.75,84
16,む,0.25,84
16,き,0.75,84
16,あ,0.25,84
16,あっ,0.875,84
16,て,0.25,84
16,る,1.375,84
16,しょ,0.25,84
16,お,0.5,84
16,こ,0.25,84
16,なん,0.5,84
16,だ,0.5,84
16,か,0.25,84
16,が,0.5,84
16,み,0.25,84
16,の,0.75,84
16,な,0.25,84
16,か,0.75,84
16,の,0.25,84
16,き,0.75,84
16,み,0.25,84
16,が,1.125,84
16,か,0.25,84
16,く,0.5,84
16,し,0.25,84
16,て,0.5,84
16,る,0.5,84
16,そ,0.25,84
16,の,0.5,84
16,き,0.25,84
16,も,0.75,84
16,ち,0.25,84
16,も,0.5,84
16,わ,0.5,84
16,か,0.5,84
16,っ,0.5,84
16,て,0.25,84
16,る,0.75,84
16,か,0.25,84
16,ら,1.0,84
16,あ,0.25,84
16,き,0.25,84
16,ら,0.25,84
16,め,0.25,84
16,た,0.25,84
16,く,0.5,84
16,な,0.25,84
16,い,1.0,84
16,まっ,0.5,84
16,す,0.5,84
16,ぐ,0.5,84
16,な,0.5,84
16,お,0.25,84
16,も,0.5,84
16,い,0.25,84
16,が,1.5,84
16,だ,0.25,84
16,れ,0.25,84
16,に,0.25,84
16,も,0.25,84
16,ひ,0.25,84
16,み,0.375,84
16,つ,0.25,84
16,の,1.0,84
16,み,0.5,84
16,ら,0.5,84
16,い,0.5,84
16,の,0.75,84
16,ど,0.25,84
16,あ,1.0,84
16,きょ,0.5,84
16,お,0.5,84
16,も,0.5,84
16,のっ,0.5,84
16,く,0.25,84
16,し,0.375,84
16,て,0.25,84
16,る,1.5,84
16,さ,0.5,84
16,あ,0.5,84
16,は,0.25,84
16,じ,0.25,84
16,ま,0.25,84
16,り,0.25,84
16,の,0.25,84
16,か,0.25,84
16,ぜ,0.5,84
16,の,0.25,84
16,な,0.5,84
16,か,0.5,84
16,で,0.5,84
16,う,0.25,84
16,そ,0.25,84
16,の,0.25,84
16,じ,0.25,84
16,ぶ,0.25,84
16,ん,0.25,84
16,ぬ,0.25,84
16,ぎ,0.25,84
16,す,0.25,84
16,て,1.0,84
16,じ,0.25,84
16,ゆ,0.5,84
16,う,0.25,84
16,な,0.5,84
16,そ,0.5,84
16,ら,0.5,84
16,の,0.5,84
16,は,0.5,84
16,て,0.5,84
16,ゆ,0.25,84
16,め,0.5,84
16,に,0.25,84
16,む,0.5,84
16,かっ,0.5,84
16,て,0.75,84
16,ていく,0.5,84
16,おふ,0.5,84
16,ま,0.25,84
16,よ,0.25,84
16,い,0.25,84
16,な,0.25,84
16,や,0.25,84
16,ん,0.25,84
16,で,0.5,84
16,お,0.25,84
16,ち,0.5,84
16,こん,0.5,84
16,だ,0.5,84
16,ひ,0.25,84
16,び,0.25,84
16,が,0.25,84
16,あ,0.25,84
16,す,0.25,84
16,お,0.25,84
16,き,0.25,84
16,り,0.25,84
16,ひ,0.25,84
16,らく,0.25,84
16,ど,0.25,84
16,ん,0.25,84
16,な,0.5,84
16,あ,0.25,84
16,め,0.25,84
16,や,0.25,84
16,あ,0.25,84
16,ら,0.25,84
16,し,0.5,84
16,に,0.25,84
16,も,0.25,84
16,お,0.5,84
16,れ,0.25,84
16,や,0.25,84
16,し,0.5,84
16,な,0.25,84
16,い,0.75,84
16,つ,0.25,84
16,ば,0.25,84
16,さ,0.25,84
16,で,0.25,84
16,は,0.5,84
16,ば,0.25,84
16,た,0.25,84
16,け,2.25,84
17,そ,1.0,164
17,れ,1.0,164
17,だ,1.0,164
17,け,1.0,164
17,で,0.5,164
17,つ,1.0,164
17,よ,0.5,164
17,く,1.0,164
17,な,1.0,164
17,る,1.5,164
17,あ,0.5,164
17,ふ,0.5,164
17,れ,0.5,164
17,る,1.25,164
17,こ,0.5,164
17,の,0.5,164
17,お,0.5,164
17,もい,2.0,164
17,お,0.25,164
17,も,0.25,164
17,い,1.0,164
17,き,0.5,164
17,り,1.0,164
17,と,0.5,164
17,ど,0.5,164
17,け,1.0,164
17,し,0.5,164
17,い,0.5,164
17,く,0.5,164
17,れっ,0.5,164
17,ぴゅ,1.0,164
17,あ,0.5,164
17,らぶ,4.75,164
17,き,0.5,164
17,み,0.5,164
17,と,0.5,164
17,ふ,1.0,164
17,ざ,1.0,164
17,け,1.0,164
17,あ,1.0,164
17,う,1.0,164
17,だ,0.5,164
17,け,1.5,164
17,で,0.5,164
17,きょ,1.0,164
17,い,0.5,164
17,ち,1.0,164
17,に,1.0,164
17,ち,1.0,164
17,ず,0.5,164
17,う,0.5,164
17,と,0.5,164
17,ご,1.0,164
17,き,1.0,164
17,げん,1.0,164
17,に,1.0,164
17,なっ,1.0,164
17,ちゃ,0.5,164
17,う,1.5,164
17,た,0.5,164
17,ん,0.5,164
17,じゅ,0.5,164
17,ん,0.5,164
17,な,0.5,164
17,はと,1.25,164
17,ほ,0.5,164
17,ん,0.5,164
17,と,0.5,164
17,わ,1.0,164
17,と,1.0,164
17,も,1.0,164
17,だ,1.0,164
17,ち,1.0,164
17,か,0.5,164
17,ら,1.5,164
17,ふ,0.5,164
17,み,0.5,164
17,だ,0.5,164
17,し,0.5,164
17,た,0.5,164
17,い,0.5,164
17,け,0.5,164
17,ど,1.25,164
17,あ,0.5,164
17,わ,0.5,164
17,て,0.5,164
17,ちゃ,1.0,164
17,だ,0.5,164
17,め,1.0,164
17,じ,0.25,164
17,ぶ,0.25,164
17,ん,1.0,164
17,ら,0.5,164
17,し,1.0,164
17,く,0.5,164
17,ゆ,0.5,164
17,こ,2.5,164
17,お,0.5,164
17,ち,1.0,164
17,こ,0.5,164
17,ん,1.0,164
17,じゃっ,1.0,164
17,て,0.5,164
17,ひ,1.0,164
17,と,0.5,164
17,り,1.0,164
17,の,1.0,164
17,こ,0.5,164
17,る,0.5,164
17,ほ,0.5,164
17,う,1.0,164
17,か,0.5,164
17,ご,1.0,164
17,は,0.5,164
17,し,0.5,164
17,る,1.5,164
17,き,0.5,164
17,み,0.5,164
17,の,1.0,164
17,す,0.5,164
17,が,0.5,164
17,た,0.5,164
17,な,0.5,164
17,が,1.0,164
17,め,1.0,164
17,る,1.0,164
17,よ,4.25,164
17,き,0.5,164
17,み,0.5,164
17,が,0.5,164
17,す,1.0,164
17,き,1.0,164
17,そ,1.0,164
17,の,1.0,164
17,き,1.0,164
17,も,1.0,164
17,ち,2.0,164
17,だ,0.5,164
17,け,0.5,164
17,で,2.5,164
17,ま,0.5,164
17,ほ,0.5,164
17,お,0.5,164
17,の,1.0,164
17,よ,1.0,164
17,お,1.0,164
17,に,1.0,164
17,げ,1.0,164
17,ん,1.0,164
17,き,0.5,164
17,に,1.5,164
17,な,0.5,164
17,る,1.5,164
17,ふ,0.5,164
17,し,0.5,164
17,ぎ,0.5,164
17,だ,0.5,164
17,ね,2.25,164
17,きょ,0.5,164
17,お,0.5,164
17,よ,0.5,164
17,り,1.0,164
17,あ,1.0,164
17,し,1.0,164
17,た,1.0,164
17,わ,1.0,164
17,もっ,1.0,164
17,と,0.5,164
17,す,1.0,164
17,き,0.5,164
17,に,0.5,164
17,な,1.0,164
17,る,1.5,164
17,あ,0.5,164
17,ふ,0.5,164
17,れ,0.5,164
17,る,1.5,164
17,こ,0.5,164
17,の,0.5,164
17,お,0.5,164
17,もい,2.0,164
17,い,0.25,164
17,つ,0.25,164
17,の,1.0,164
17,ひ,0.5,164
17,か,1.0,164
17,と,0.5,164
17,ど,0.5,164
17,け,1.0,164
17,し,0.5,164
17,い,0.5,164
17,く,0.5,164
17,れっ,0.5,164
17,ぴゅ,1.0,164
17,あ,0.5,164
17,らぶ,4.75,164
18,み,0.5,164
18,ら,0.5,164
18,く,0.5,164
18,る,0.5,164
18,ぱ,0.5,164
18,ら,0.5,164
18,だいす,0.5,164
18,は,1.0,164
18,と,0.5,164
18,に,0.5,164
18,き,0.5,164
18,ざ,0.5,164
18,も,1.875,164
18,き,0.5,164
18,せ,0.5,164
18,き,0.5,164
18,て,0.5,164
18,き,1.0,164
18,も,1.0,164
18,の,0.5,164
18,が,1.0,164
18,た,0.5,164
18,り,1.875,164
18,ち,1.0,164
18,い,1.0,164
18,さ,0.5,164
18,な,0.5,164
18,ど,0.5,164
18,りょ,0.5,164
18,く,1.0,164
18,が,1.875,164
18,み,1.0,164
18,ら,0.5,164
18,い,1.0,164
18,お,0.5,164
18,ちぇんじ,1.0,164
18,は,0.5,164
18,じ,0.5,164
18,め,0.5,164
18,よ,3.875,164
18,こ,1.0,164
18,お,1.375,164
18,で,0.5,164
18,ばっ,0.5,164
18,ち,0.5,164
18,り,1.875,164
18,ふぇ,0.5,164
18,あ,0.5,164
18,り,1.375,164
18,な,0.5,164
18,わん,1.0,164
18,ぴ,0.5,164
18,で,1.875,164
18,し,1.0,164
18,せ,0.5,164
18,ん,1.0,164
18,あ,0.5,164
18,つ,1.0,164
18,め,0.5,164
18,ちゃ,1.0,164
18,う,1.0,164
18,よ,0.5,164
18,みん,1.0,164
18,な,0.5,164
18,に,0.5,164
18,と,0.5,164
18,ど,0.5,164
18,け,0.5,164
18,こ,1.0,164
18,の,0.5,164
18,みゅ,1.0,164
18,じっく,1.0,164
18,す,1.0,164
18,て,1.5,164
18,じ,0.5,164
18,あ,0.5,164
18,が,0.5,164
18,れ,0.5,164
18,ば,1.875,164
18,だ,0.5,164
18,れ,0.5,164
18,だっ,1.375,164
18,て,0.5,164
18,あい,1.0,164
18,ど,0.5,164
18,る,1.875,164
18,じょう,1.0,164
18,しょ,0.5,164
18,お,0.5,164
18,し,0.5,164
18,こ,1.0,164
18,お,0.5,164
18,で,1.0,164
18,い,1.0,164
18,こ,3.875,164
18,しっ,2.0,164
18,ぱ,1.0,164
18,い,0.5,164
18,し,0.5,164
18,た,0.5,164
18,り,1.0,164
18,ちょっ,0.5,164
18,と,0.5,164
18,へ,1.0,164
18,こ,0.5,164
18,ん,1.0,164
18,で,1.0,164
18,も,2.0,164
18,みん,1.0,164
18,な,0.5,164
18,と,1.0,164
18,も,1.25,164
18,だ,1.0,164
18,ち,1.875,164
18,き,0.5,164
18,ら,0.5,164
18,き,0.5,164
18,ら,1.0,164
18,な,0.5,164
18,め,0.5,164
18,い,1.0,164
18,き,0.5,164
18,ん,0.5,164
18,ぐ,1.0,164
18,ど,0.5,164
18,ら,0.5,164
18,ま,2.0,164
18,い,0.5,164
18,い,0.5,164
18,しょ,0.5,164
18,に,0.5,164
18,つ,0.5,164
18,く,0.5,164
18,ろ,0.5,164
18,ぷ,0.5,164
18,り,0.5,164
18,ぱ,0.5,164
18,ら,0.5,164
18,ぱ,0.5,164
18,ら,0.5,164
18,だいす,1.0,164
18,は,0.5,164
18,あ,0.5,164
18,と,0.5,164
18,み,0.5,164
18,が,0.5,164
18,い,0.5,164
18,て,1.875,164
18,ゆ,0.5,164
18,め,0.5,164
18,お,0.5,164
18,か,0.5,164
18,な,0.75,164
18,え,1.0,164
18,る,0.5,164
18,せ,1.0,164
18,か,0.5,164
18,い,1.875,164
18,あ,1.0,164
18,い,1.0,164
18,ど,0.5,164
18,る,1.5,164
18,ら,0.5,164
18,ん,0.5,164
18,く,0.5,164
18,お,1.875,164
18,あ,1.0,164
18,げ,0.5,164
18,ちゃ,1.0,164
18,お,1.0,164
18,お,2.0,164
18,き,0.5,164
18,ら,0.5,164
18,め,0.5,164
18,き,0.5,164
18,ぱ,0.5,164
18,ら,0.5,164
18,だいす,1.0,164
18,ど,1.0,164
18,ん,0.5,164
18,な,0.5,164
18,と,0.5,164
18,き,0.5,164
18,も,1.875,164
18,え,0.5,164
18,が,0.5,164
18,お,0.5,164
18,た,0.5,164
18,や,0.5,164
18,さ,1.0,164
18,ず,0.5,164
18,い,1.0,164
18,こ,0.5,164
18,お,1.875,164
18,ち,1.0,164
18,い,1.0,164
18,さ,0.5,164
18,な,0.5,164
18,ど,0.5,164
18,りょ,0.5,164
18,く,1.0,164
18,が,1.875,164
18,み,1.0,164
18,ら,0.5,164
18,い,1.0,164
18,お,1.0,164
18,ちぇんじ,1.0,164
18,は,0.5,164
18,じ,0.5,164
18,め,0.5,164
18,よ,3.875,164
19,に,0.5,184
19,ぎ,1.0,184
19,り,0.5,184
19,し,1.0,184
19,め,0.5,184
19,る,1.5,184
19,ぷ,1.0,184
19,ら,1.0,184
19,い,0.5,184
19,ど,1.0,184
19,の,1.0,184
19,ね,1.0,184
19,つ,0.5,184
19,が,1.5,184
19,じ,0.5,184
19,り,0.5,184
19,じ,1.0,184
19,り,0.5,184
19,と,1.0,184
19,て,1.0,184
19,の,1.0,184
19,ひ,0.5,184
19,ら,1.5,184
19,こ,1.0,184
19,が,1.5,184
19,し,0.5,184
19,て,1.5,184
19,ゆ,0.5,184
19,く,1.5,184
19,か,0.5,184
19,ら,1.5,184
19,あ,0.5,184
19,き,1.0,184
19,ら,0.5,184
19,め,1.0,184
19,な,0.5,184
19,い,1.5,184
19,ま,1.0,184
19,だ,1.0,184
19,お,0.5,184
19,わ,1.0,184
19,り,1.0,184
19,た,1.0,184
19,く,0.5,184
19,ない,1.5,184
19,か,0.5,184
19,れ,0.5,184
19,る,1.0,184
19,ま,0.5,184
19,で,1.5,184
19,な,0.5,184
19,い,1.5,184
19,た,0.5,184
19,ら,1.0,184
19,さ,1.0,184
19,ま,0.5,184
19,え,1.0,184
19,お,0.5,184
19,む,1.0,184
19,く,0.5,184
19,ん,0.5,184
19,だ,3.0,184
19,や,1.5,184
19,み,1.5,184
19,お,1.5,184
19,さ,1.5,184
19,ま,1.0,184
19,よ,1.0,184
19,い,4.5,184
19,やっ,1.0,184
19,と,1.5,184
19,み,1.5,184
19,つ,1.0,184
19,け,1.0,184
19,た,1.0,184
19,き,1.5,184
19,も,0.5,184
19,ち,2.5,184
19,ほ,1.0,184
19,ん,1.0,184
19,ね,1.0,184
19,と,0.5,184
19,いう,1.0,184
19,な,0.5,184
19,の,1.0,184
19,ほ,0.5,184
19,ん,1.0,184
19,も,0.5,184
19,の,1.0,184
19,の,0.5,184
19,こ,1.5,184
19,こ,0.5,184
19,ろ,1.5,184
19,だ,1.0,184
19,き,1.0,184
19,し,1.5,184
19,め,0.5,184
19,て,1.5,184
19,ふ,1.0,184
19,み,1.0,184
19,だ,1.0,184
19,せ,1.5,184
19,あ,0.5,184
19,す,0.5,184
19,え,1.0,184
19,の,0.5,184
19,い,1.0,184
19,ず,0.5,184
19,だ,1.0,184
19,ら,1.0,184
19,け,1.0,184
19,の,1.0,184
19,ま,1.0,184
19,ち,0.5,184
19,に,1.5,184
19,ひ,0.5,184
19,び,1.0,184
19,け,1.0,184
19,こ,1.0,184
19,の,1.0,184
19,こ,1.0,184
19,ど,0.5,184
19,お,1.5,184
19,み,0.5,184
19,え,1.0,184
19,や,0.5,184
19,か,0.5,184
19,ざ,1.0,184
19,り,0.5,184
19,ぜ,0.5,184
19,ん,1.0,184
19,ぶ,1.0,184
19,す,1.0,184
19,て,1.0,184
19,て,1.0,184
19,か,0.5,184
19,け,0.5,184
19,ぬ,0.5,184
19,け,0.5,184
19,ろ,1.0,184
19,こ,0.5,184
19,ん,1.0,184
19,な,0.5,184
19,ん,1.0,184
19,ばっ,1.0,184
19,か,1.0,184
19,の,1.0,184
19,ひ,1.0,184
19,び,0.5,184
19,お,1.5,184
19,こ,0.5,184
19,え,1.0,184
19,な,1.0,184
19,きゃ,1.0,184
19,と,1.0,184
19,ど,1.0,184
19,か,0.5,184
19,ない,1.5,184
19,み,0.5,184
19,っ,1.0,184
19,と,0.5,184
19,も,0.5,184
19,ない,1.0,184
19,じ,0.5,184
19,ぶ,0.5,184
19,ん,1.0,184
19,で,1.0,184
19,も,1.0,184
19,いい,1.0,184
19,じゃん,2.0,184
19,は,0.5,184
19,し,0.5,184
19,れ,1.0,184
19,が,0.5,184
19,む,1.0,184
19,しゃ,0.5,184
19,ら,0.5,184
19,に,2.0,184
19,は,0.5,184
19,し,0.5,184
19,れ,1.0,184
19,あ,0.5,184
19,の,1.0,184
19,ゆ,0.5,184
19,め,0.5,184
19,え,3.0,184
20,ぶ,0.5,175
20,き,1.0,175
20,よ,0.5,175
20,お,1.0,175
20,な,1.0,175
20,い,0.5,175
20,い,1.0,175
20,か,0.5,175
20,た,1.0,175
20,が,1.25,175
20,す,0.5,175
20,き,0.5,175
20,す,0.5,175
20,き,0.5,175
20,すきす,0.75,175
20,ね,0.5,175
20,き,0.5,175
20,す,0.5,175
20,き,0.5,175
20,す,0.5,175
20,ごう,1.0,175
20,いんに,1.0,175
20,し,0.5,175
20,て,4.25,175
20,こ,0.5,175
20,い,0.5,175
20,わ,0.5,175
20,しょ,1.5,175
20,お,0.5,175
20,せ,0.5,175
20,つ,0.5,175
20,よ,0.5,175
20,り,0.5,175
20,き,0.5,175
20,なり,0.5,175
20,せ,0.5,175
20,わ,0.5,175
20,の,0.5,175
20,や,1.5,175
20,け,0.5,175
20,る,0.5,175
20,み,0.5,175
20,ら,0.5,175
20,く,1.0,175
20,る,0.5,175
20,な,0.5,175
20,や,0.5,175
20,っ,0.5,175
20,か,0.5,175
20,い,0.5,175
20,ご,1.0,175
20,と,1.0,175
20,さ,0.5,175
20,き,0.5,175
20,よ,1.0,175
20,み,0.5,175
20,し,0.5,175
20,こ,0.5,175
20,お,0.75,175
20,れん,0.75,175
20,そ,1.0,175
20,も,0.5,175
20,そ,1.0,175
20,ぼ,1.0,175
20,そ,0.5,175
20,う,0.5,175
20,し,0.5,175
20,そ,0.75,175
20,ほ,1.5,175
20,お,0.5,175
20,か,0.5,175
20,ご,0.5,175
20,あ,0.5,175
20,と,1.0,175
20,らく,1.0,175
20,しょん,0.5,175
20,く,0.5,175
20,る,0.5,175
20,く,0.5,175
20,る,0.75,175
20,ら,0.5,175
20,く,0.5,175
20,が,0.5,175
20,き,0.5,175
20,ちょ,1.0,175
20,お,0.5,175
20,く,0.5,175
20,で,0.5,175
20,で,0.5,175
20,こ,1.0,175
20,れ,1.0,175
20,え,0.5,175
20,しょん,0.75,175
20,ら,0.5,175
20,ぶ,0.5,175
20,で,1.0,175
20,い,0.5,175
20,き,0.5,175
20,ま,0.5,175
20,しょ,0.75,175
20,お,0.5,175
20,ち,0.5,175
20,つ,0.5,175
20,け,0.5,175
20,も,0.5,175
20,ち,0.5,175
20,つ,0.5,175
20,け,0.5,175
20,れ,1.0,175
20,ぼ,1.0,175
20,りゅ,1.0,175
20,しょん,1.25,175
20,つ,1.0,175
20,ん,0.5,175
20,つ,1.0,175
20,ん,0.75,175
20,で,1.0,175
20,れ,0.5,175
20,で,1.0,175
20,れ,0.75,175
20,こ,1.5,175
20,い,0.5,175
20,ぬ,1.5,175
20,み,0.5,175
20,た,1.5,175
20,い,0.5,175
20,な,1.75,175
20,え,1.0,175
20,が,0.5,175
20,お,1.0,175
20,が,1.0,175
20,に,0.5,175
20,く,1.0,175
20,ら,0.5,175
20,しく,1.0,175
20,て,1.0,175
20,い,0.5,175
20,じ,1.0,175
20,め,0.5,175
20,ちゃう,2.0,175
20,か,0.5,175
20,わ,1.0,175
20,い,0.5,175
20,くっ,0.75,175
20,て,2.25,175
20,あ,0.5,175
20,か,0.5,175
20,ら,0.5,175
20,さ,1.5,175
20,ま,0.5,175
20,で,1.0,175
20,ろ,1.0,175
20,こ,1.5,175
20,つ,0.5,175
20,な,1.0,175
20,あ,1.0,175
20,い,1.5,175
20,お,0.5,175
20,つ,1.0,175
20,た,1.0,175
20,え,0.75,175
20,て,0.5,175
20,よ,1.0,175
20,ぶ,0.5,175
20,き,1.0,175
20,よ,0.5,175
20,お,1.0,175
20,な,1.0,175
20,い,0.5,175
20,い,1.0,175
20,か,0.5,175
20,た,1.0,175
20,が,1.0,175
20,す,0.5,175
20,き,0.5,175
20,す,0.5,175
20,き,0.5,175
20,す,0.5,175
20,きす,0.75,175
20,ごう,1.5,175
20,いん,0.5,175
20,に,1.0,175
20,して,0.75,175
20,む,1.0,175
20,ち,0.5,175
20,こ,1.0,175
20,く,1.0,175
20,む,0.5,175
20,けっ,0.75,175
20,せ,0.5,175
20,き,1.0,175
20,で,1.0,175
20,ま,0.5,175
20,い,1.0,175
20,に,0.5,175
20,ち,1.0,175
20,た,0.5,175
20,べ,0.5,175
20,ちゃう,0.75,175
20,か,0.5,175
20,ら,1.0,175
20,い,0.5,175
20,と,1.0,175
20,し,0.5,175
20,く,1.0,175
20,て,1.0,175
20,か,0.5,175
20,わ,1.0,175
20,い,0.5,175
20,く,1.0,175
20,て,1.0,175
20,す,0.5,175
